Resuming checkpoint: D:\AI\projects\e-phishGen\calculation\HWT-MGT\results\scaled_stratified_pool_8980_metrics.partial.json
embedding 4944/8920 MGT_010098
embedding 4945/8920 MGT_010159
embedding 4946/8920 MGT_010211
embedding 4947/8920 MGT_010215
embedding 4948/8920 MGT_010297
embedding 4949/8920 MGT_010402
embedding 4950/8920 MGT_010930
embedding 4951/8920 MGT_010937
embedding 4952/8920 MGT_010969
embedding 4953/8920 MGT_011011
embedding 4954/8920 MGT_011166
embedding 4955/8920 MGT_000115
embedding 4956/8920 MGT_000501
embedding 4957/8920 MGT_002114
embedding 4958/8920 MGT_002601
embedding 4959/8920 MGT_006322
embedding 4960/8920 MGT_006468
embedding 4961/8920 MGT_006512
embedding 4962/8920 MGT_006514
embedding 4963/8920 MGT_006749
embedding 4964/8920 MGT_006963
embedding 4965/8920 MGT_007187
embedding 4966/8920 MGT_007283
embedding 4967/8920 MGT_007300
embedding 4968/8920 MGT_007401
embedding 4969/8920 MGT_007660
embedding 4970/8920 MGT_007917
embedding 4971/8920 MGT_008029
embedding 4972/8920 MGT_008070
embedding 4973/8920 MGT_008082
embedding 4974/8920 MGT_008173
embedding 4975/8920 MGT_008236
embedding 4976/8920 MGT_008237
embedding 4977/8920 MGT_008245
embedding 4978/8920 MGT_008426
embedding 4979/8920 MGT_008486
embedding 4980/8920 MGT_008542
embedding 4981/8920 MGT_008570
embedding 4982/8920 MGT_008651
embedding 4983/8920 MGT_008886
embedding 4984/8920 MGT_008905
embedding 4985/8920 MGT_008910
embedding 4986/8920 MGT_008919
embedding 4987/8920 MGT_009272
embedding 4988/8920 MGT_009281
embedding 4989/8920 MGT_009368
embedding 4990/8920 MGT_009452
embedding 4991/8920 MGT_009470
embedding 4992/8920 MGT_009476
embedding 4993/8920 MGT_009562
embedding 4994/8920 MGT_009657
embedding 4995/8920 MGT_009755
embedding 4996/8920 MGT_009802
embedding 4997/8920 MGT_009866
embedding 4998/8920 MGT_009933
embedding 4999/8920 MGT_010157
embedding 5000/8920 MGT_010172
embedding 5001/8920 MGT_010173
embedding 5002/8920 MGT_010187
embedding 5003/8920 MGT_010208
embedding 5004/8920 MGT_010216
embedding 5005/8920 MGT_010239
embedding 5006/8920 MGT_010242
embedding 5007/8920 MGT_010352
embedding 5008/8920 MGT_010945
embedding 5009/8920 MGT_010946
embedding 5010/8920 MGT_010997
embedding 5011/8920 MGT_011262
embedding 5012/8920 MGT_011327
embedding 5013/8920 MGT_010347
embedding 5014/8920 MGT_000098
embedding 5015/8920 MGT_000273
embedding 5016/8920 MGT_000771
embedding 5017/8920 MGT_002075
embedding 5018/8920 MGT_002248
embedding 5019/8920 MGT_002253
embedding 5020/8920 MGT_002298
embedding 5021/8920 MGT_002530
embedding 5022/8920 MGT_002709
embedding 5023/8920 MGT_002754
embedding 5024/8920 MGT_003115
embedding 5025/8920 MGT_003352
embedding 5026/8920 MGT_003669
embedding 5027/8920 MGT_006112
embedding 5028/8920 MGT_006381
embedding 5029/8920 MGT_006495
embedding 5030/8920 MGT_006616
embedding 5031/8920 MGT_006630
embedding 5032/8920 MGT_006723
embedding 5033/8920 MGT_006760
embedding 5034/8920 MGT_006945
embedding 5035/8920 MGT_007166
embedding 5036/8920 MGT_007453
embedding 5037/8920 MGT_007480
embedding 5038/8920 MGT_007497
embedding 5039/8920 MGT_007528
embedding 5040/8920 MGT_007560
embedding 5041/8920 MGT_007718
embedding 5042/8920 MGT_008158
embedding 5043/8920 MGT_008682
embedding 5044/8920 MGT_008714
embedding 5045/8920 MGT_009070
embedding 5046/8920 MGT_009322
embedding 5047/8920 MGT_009340
embedding 5048/8920 MGT_009469
embedding 5049/8920 MGT_009506
embedding 5050/8920 MGT_009642
embedding 5051/8920 MGT_009738
embedding 5052/8920 MGT_009870
embedding 5053/8920 MGT_009979
embedding 5054/8920 MGT_010481
embedding 5055/8920 MGT_010536
embedding 5056/8920 MGT_010621
embedding 5057/8920 MGT_011094
embedding 5058/8920 MGT_011110
embedding 5059/8920 MGT_011116
embedding 5060/8920 MGT_011236
embedding 5061/8920 MGT_011302
embedding 5062/8920 MGT_000056
embedding 5063/8920 MGT_000329
embedding 5064/8920 MGT_000393
embedding 5065/8920 MGT_000504
embedding 5066/8920 MGT_000976
embedding 5067/8920 MGT_002031
embedding 5068/8920 MGT_002435
embedding 5069/8920 MGT_002773
embedding 5070/8920 MGT_002916
embedding 5071/8920 MGT_003141
embedding 5072/8920 MGT_003672
embedding 5073/8920 MGT_003721
embedding 5074/8920 MGT_005782
embedding 5075/8920 MGT_005903
embedding 5076/8920 MGT_005906
embedding 5077/8920 MGT_005948
embedding 5078/8920 MGT_006078
embedding 5079/8920 MGT_006163
embedding 5080/8920 MGT_006192
embedding 5081/8920 MGT_006258
embedding 5082/8920 MGT_006262
embedding 5083/8920 MGT_006283
embedding 5084/8920 MGT_006600
embedding 5085/8920 MGT_006645
embedding 5086/8920 MGT_006718
embedding 5087/8920 MGT_006973
embedding 5088/8920 MGT_007001
embedding 5089/8920 MGT_007178
embedding 5090/8920 MGT_007356
embedding 5091/8920 MGT_007405
embedding 5092/8920 MGT_007663
embedding 5093/8920 MGT_007768
embedding 5094/8920 MGT_008050
embedding 5095/8920 MGT_008051
embedding 5096/8920 MGT_008306
embedding 5097/8920 MGT_008311
embedding 5098/8920 MGT_009299
embedding 5099/8920 MGT_009372
embedding 5100/8920 MGT_009656
embedding 5101/8920 MGT_009661
embedding 5102/8920 MGT_009705
embedding 5103/8920 MGT_009715
embedding 5104/8920 MGT_009864
embedding 5105/8920 MGT_010496
embedding 5106/8920 MGT_010530
embedding 5107/8920 MGT_010551
embedding 5108/8920 MGT_010601
embedding 5109/8920 MGT_010917
embedding 5110/8920 MGT_011163
embedding 5111/8920 MGT_011283
embedding 5112/8920 MGT_011301
embedding 5113/8920 MGT_000533
embedding 5114/8920 MGT_000545
embedding 5115/8920 MGT_003597
embedding 5116/8920 MGT_000264
embedding 5117/8920 MGT_002156
embedding 5118/8920 MGT_007358
embedding 5119/8920 MGT_010978
embedding 5120/8920 MGT_000260
embedding 5121/8920 MGT_000266
embedding 5122/8920 MGT_002124
embedding 5123/8920 MGT_002256
embedding 5124/8920 MGT_002541
embedding 5125/8920 MGT_002545
embedding 5126/8920 MGT_002556
embedding 5127/8920 MGT_002561
embedding 5128/8920 MGT_002580
embedding 5129/8920 MGT_002705
embedding 5130/8920 MGT_002711
embedding 5131/8920 MGT_002756
embedding 5132/8920 MGT_002926
embedding 5133/8920 MGT_003479
embedding 5134/8920 MGT_003499
embedding 5135/8920 MGT_003502
embedding 5136/8920 MGT_005973
embedding 5137/8920 MGT_006129
embedding 5138/8920 MGT_006437
embedding 5139/8920 MGT_006446
embedding 5140/8920 MGT_006447
embedding 5141/8920 MGT_006448
embedding 5142/8920 MGT_006490
embedding 5143/8920 MGT_006536
embedding 5144/8920 MGT_006608
embedding 5145/8920 MGT_006626
embedding 5146/8920 MGT_006629
embedding 5147/8920 MGT_006914
embedding 5148/8920 MGT_006952
embedding 5149/8920 MGT_006992
embedding 5150/8920 MGT_006993
embedding 5151/8920 MGT_006994
embedding 5152/8920 MGT_007020
embedding 5153/8920 MGT_007022
embedding 5154/8920 MGT_007060
embedding 5155/8920 MGT_007324
embedding 5156/8920 MGT_007339
embedding 5157/8920 MGT_007343
embedding 5158/8920 MGT_007346
embedding 5159/8920 MGT_007353
embedding 5160/8920 MGT_007605
embedding 5161/8920 MGT_007641
embedding 5162/8920 MGT_007646
embedding 5163/8920 MGT_007710
embedding 5164/8920 MGT_007711
embedding 5165/8920 MGT_007712
embedding 5166/8920 MGT_007716
embedding 5167/8920 MGT_007721
embedding 5168/8920 MGT_007722
embedding 5169/8920 MGT_007724
embedding 5170/8920 MGT_007725
embedding 5171/8920 MGT_007727
embedding 5172/8920 MGT_007730
embedding 5173/8920 MGT_007732
embedding 5174/8920 MGT_007865
embedding 5175/8920 MGT_007876
embedding 5176/8920 MGT_007883
embedding 5177/8920 MGT_007950
embedding 5178/8920 MGT_007951
embedding 5179/8920 MGT_008020
embedding 5180/8920 MGT_008021
embedding 5181/8920 MGT_008127
embedding 5182/8920 MGT_008157
embedding 5183/8920 MGT_008180
embedding 5184/8920 MGT_008220
embedding 5185/8920 MGT_008247
embedding 5186/8920 MGT_008336
embedding 5187/8920 MGT_008337
embedding 5188/8920 MGT_008350
embedding 5189/8920 MGT_008358
embedding 5190/8920 MGT_008478
embedding 5191/8920 MGT_008489
embedding 5192/8920 MGT_008495
embedding 5193/8920 MGT_008496
embedding 5194/8920 MGT_008498
embedding 5195/8920 MGT_008499
embedding 5196/8920 MGT_008550
embedding 5197/8920 MGT_008581
embedding 5198/8920 MGT_008632
embedding 5199/8920 MGT_008749
embedding 5200/8920 MGT_008762
embedding 5201/8920 MGT_008790
embedding 5202/8920 MGT_008847
embedding 5203/8920 MGT_008856
embedding 5204/8920 MGT_008857
embedding 5205/8920 MGT_009000
embedding 5206/8920 MGT_009124
embedding 5207/8920 MGT_009160
embedding 5208/8920 MGT_009162
embedding 5209/8920 MGT_009165
embedding 5210/8920 MGT_009166
embedding 5211/8920 MGT_009167
embedding 5212/8920 MGT_009168
embedding 5213/8920 MGT_009175
embedding 5214/8920 MGT_009176
embedding 5215/8920 MGT_009180
embedding 5216/8920 MGT_009247
embedding 5217/8920 MGT_009292
embedding 5218/8920 MGT_009334
embedding 5219/8920 MGT_009366
embedding 5220/8920 MGT_009417
embedding 5221/8920 MGT_009447
embedding 5222/8920 MGT_009547
embedding 5223/8920 MGT_009636
embedding 5224/8920 MGT_009651
embedding 5225/8920 MGT_009696
embedding 5226/8920 MGT_009697
embedding 5227/8920 MGT_009698
embedding 5228/8920 MGT_009713
embedding 5229/8920 MGT_009952
embedding 5230/8920 MGT_009970
embedding 5231/8920 MGT_010033
embedding 5232/8920 MGT_010206
embedding 5233/8920 MGT_010264
embedding 5234/8920 MGT_010276
embedding 5235/8920 MGT_010278
embedding 5236/8920 MGT_010284
embedding 5237/8920 MGT_010286
embedding 5238/8920 MGT_010287
embedding 5239/8920 MGT_010381
embedding 5240/8920 MGT_010592
embedding 5241/8920 MGT_010610
embedding 5242/8920 MGT_010652
embedding 5243/8920 MGT_010857
embedding 5244/8920 MGT_010947
embedding 5245/8920 MGT_010951
embedding 5246/8920 MGT_010959
embedding 5247/8920 MGT_010963
embedding 5248/8920 MGT_010965
embedding 5249/8920 MGT_010966
embedding 5250/8920 MGT_011060
embedding 5251/8920 MGT_011171
embedding 5252/8920 MGT_011184
embedding 5253/8920 MGT_011185
embedding 5254/8920 MGT_011194
embedding 5255/8920 MGT_011212
embedding 5256/8920 MGT_011300
embedding 5257/8920 MGT_011322
embedding 5258/8920 MGT_002314
embedding 5259/8920 MGT_008240
embedding 5260/8920 MGT_000454
embedding 5261/8920 MGT_000606
embedding 5262/8920 MGT_006062
embedding 5263/8920 MGT_009605
embedding 5264/8920 MGT_002740
embedding 5265/8920 MGT_007614
embedding 5266/8920 MGT_008106
embedding 5267/8920 MGT_008208
embedding 5268/8920 MGT_008339
embedding 5269/8920 MGT_008343
embedding 5270/8920 MGT_008357
embedding 5271/8920 MGT_008413
embedding 5272/8920 MGT_008430
embedding 5273/8920 MGT_008506
embedding 5274/8920 MGT_009462
embedding 5275/8920 MGT_000841
embedding 5276/8920 MGT_006654
embedding 5277/8920 MGT_007636
embedding 5278/8920 MGT_008342
embedding 5279/8920 MGT_008368
embedding 5280/8920 MGT_008441
embedding 5281/8920 MGT_008776
embedding 5282/8920 MGT_009501
embedding 5283/8920 MGT_009700
embedding 5284/8920 MGT_009844
embedding 5285/8920 MGT_010030
embedding 5286/8920 MGT_006811
embedding 5287/8920 MGT_008345
embedding 5288/8920 MGT_008353
embedding 5289/8920 MGT_010267
embedding 5290/8920 MGT_000024
embedding 5291/8920 MGT_002369
embedding 5292/8920 MGT_002804
embedding 5293/8920 MGT_003008
embedding 5294/8920 MGT_003174
embedding 5295/8920 MGT_003219
embedding 5296/8920 MGT_003248
embedding 5297/8920 MGT_003656
embedding 5298/8920 MGT_006487
embedding 5299/8920 MGT_006494
embedding 5300/8920 MGT_006549
embedding 5301/8920 MGT_006561
embedding 5302/8920 MGT_006576
embedding 5303/8920 MGT_006777
embedding 5304/8920 MGT_006817
embedding 5305/8920 MGT_006866
embedding 5306/8920 MGT_006942
embedding 5307/8920 MGT_007240
embedding 5308/8920 MGT_007449
embedding 5309/8920 MGT_007458
embedding 5310/8920 MGT_007508
embedding 5311/8920 MGT_007557
embedding 5312/8920 MGT_007670
embedding 5313/8920 MGT_007851
embedding 5314/8920 MGT_007897
embedding 5315/8920 MGT_008378
embedding 5316/8920 MGT_008419
embedding 5317/8920 MGT_008423
embedding 5318/8920 MGT_008597
embedding 5319/8920 MGT_008783
embedding 5320/8920 MGT_008943
embedding 5321/8920 MGT_008970
embedding 5322/8920 MGT_009141
embedding 5323/8920 MGT_009268
embedding 5324/8920 MGT_009392
embedding 5325/8920 MGT_009448
embedding 5326/8920 MGT_009563
embedding 5327/8920 MGT_009587
embedding 5328/8920 MGT_009619
embedding 5329/8920 MGT_009650
embedding 5330/8920 MGT_009775
embedding 5331/8920 MGT_009855
embedding 5332/8920 MGT_009859
embedding 5333/8920 MGT_010021
embedding 5334/8920 MGT_010061
embedding 5335/8920 MGT_010113
embedding 5336/8920 MGT_010120
embedding 5337/8920 MGT_010151
embedding 5338/8920 MGT_010175
embedding 5339/8920 MGT_010232
embedding 5340/8920 MGT_010340
embedding 5341/8920 MGT_010989
embedding 5342/8920 MGT_010991
embedding 5343/8920 MGT_011050
embedding 5344/8920 MGT_000100
embedding 5345/8920 MGT_002123
embedding 5346/8920 MGT_002581
embedding 5347/8920 MGT_003496
embedding 5348/8920 MGT_006228
embedding 5349/8920 MGT_006711
embedding 5350/8920 MGT_006892
embedding 5351/8920 MGT_006911
embedding 5352/8920 MGT_007359
embedding 5353/8920 MGT_007386
embedding 5354/8920 MGT_007652
embedding 5355/8920 MGT_007708
embedding 5356/8920 MGT_007723
embedding 5357/8920 MGT_007770
embedding 5358/8920 MGT_007934
embedding 5359/8920 MGT_008492
embedding 5360/8920 MGT_008555
embedding 5361/8920 MGT_008713
embedding 5362/8920 MGT_008791
embedding 5363/8920 MGT_008858
embedding 5364/8920 MGT_009289
embedding 5365/8920 MGT_009323
embedding 5366/8920 MGT_009355
embedding 5367/8920 MGT_009356
embedding 5368/8920 MGT_009439
embedding 5369/8920 MGT_009612
embedding 5370/8920 MGT_010179
embedding 5371/8920 MGT_010268
embedding 5372/8920 MGT_010271
embedding 5373/8920 MGT_010281
embedding 5374/8920 MGT_010860
embedding 5375/8920 MGT_010956
embedding 5376/8920 MGT_010960
embedding 5377/8920 MGT_010962
embedding 5378/8920 MGT_010984
embedding 5379/8920 MGT_000039
embedding 5380/8920 MGT_000905
embedding 5381/8920 MGT_000964
embedding 5382/8920 MGT_001993
embedding 5383/8920 MGT_002446
embedding 5384/8920 MGT_002594
embedding 5385/8920 MGT_002866
embedding 5386/8920 MGT_003154
embedding 5387/8920 MGT_003254
embedding 5388/8920 MGT_003256
embedding 5389/8920 MGT_003416
embedding 5390/8920 MGT_003814
embedding 5391/8920 MGT_005932
embedding 5392/8920 MGT_006567
embedding 5393/8920 MGT_006627
embedding 5394/8920 MGT_007019
embedding 5395/8920 MGT_007085
embedding 5396/8920 MGT_007135
embedding 5397/8920 MGT_007234
embedding 5398/8920 MGT_007269
embedding 5399/8920 MGT_007676
embedding 5400/8920 MGT_007709
embedding 5401/8920 MGT_007908
embedding 5402/8920 MGT_007925
embedding 5403/8920 MGT_007927
embedding 5404/8920 MGT_008031
embedding 5405/8920 MGT_008055
embedding 5406/8920 MGT_008134
embedding 5407/8920 MGT_008234
embedding 5408/8920 MGT_008276
embedding 5409/8920 MGT_008348
embedding 5410/8920 MGT_008394
embedding 5411/8920 MGT_008416
embedding 5412/8920 MGT_008464
embedding 5413/8920 MGT_008538
embedding 5414/8920 MGT_008557
embedding 5415/8920 MGT_008837
embedding 5416/8920 MGT_008875
embedding 5417/8920 MGT_009036
embedding 5418/8920 MGT_009038
embedding 5419/8920 MGT_009362
embedding 5420/8920 MGT_009516
embedding 5421/8920 MGT_009757
embedding 5422/8920 MGT_009842
embedding 5423/8920 MGT_009918
embedding 5424/8920 MGT_009926
embedding 5425/8920 MGT_009975
embedding 5426/8920 MGT_010134
embedding 5427/8920 MGT_010210
embedding 5428/8920 MGT_010879
embedding 5429/8920 MGT_010892
embedding 5430/8920 MGT_011238
embedding 5431/8920 MGT_011270
embedding 5432/8920 MGT_011165
embedding 5433/8920 MGT_000006
embedding 5434/8920 MGT_000042
embedding 5435/8920 MGT_000048
embedding 5436/8920 MGT_000084
embedding 5437/8920 MGT_000105
embedding 5438/8920 MGT_000120
embedding 5439/8920 MGT_000188
embedding 5440/8920 MGT_000220
embedding 5441/8920 MGT_000223
embedding 5442/8920 MGT_000240
embedding 5443/8920 MGT_000252
embedding 5444/8920 MGT_000276
embedding 5445/8920 MGT_000308
embedding 5446/8920 MGT_000317
embedding 5447/8920 MGT_000319
embedding 5448/8920 MGT_000323
embedding 5449/8920 MGT_000360
embedding 5450/8920 MGT_000374
embedding 5451/8920 MGT_000390
embedding 5452/8920 MGT_000411
embedding 5453/8920 MGT_000461
embedding 5454/8920 MGT_000496
embedding 5455/8920 MGT_000580
embedding 5456/8920 MGT_000650
embedding 5457/8920 MGT_000656
embedding 5458/8920 MGT_000660
embedding 5459/8920 MGT_000674
embedding 5460/8920 MGT_000714
embedding 5461/8920 MGT_000715
embedding 5462/8920 MGT_000766
embedding 5463/8920 MGT_000774
embedding 5464/8920 MGT_000824
embedding 5465/8920 MGT_000835
embedding 5466/8920 MGT_000863
embedding 5467/8920 MGT_000864
embedding 5468/8920 MGT_000916
embedding 5469/8920 MGT_000943
embedding 5470/8920 MGT_000945
embedding 5471/8920 MGT_000955
embedding 5472/8920 MGT_000970
embedding 5473/8920 MGT_000980
embedding 5474/8920 MGT_000983
embedding 5475/8920 MGT_000985
embedding 5476/8920 MGT_000988
embedding 5477/8920 MGT_001994
embedding 5478/8920 MGT_001998
embedding 5479/8920 MGT_002022
embedding 5480/8920 MGT_002025
embedding 5481/8920 MGT_002029
embedding 5482/8920 MGT_002050
embedding 5483/8920 MGT_002063
embedding 5484/8920 MGT_002065
embedding 5485/8920 MGT_002074
embedding 5486/8920 MGT_002076
embedding 5487/8920 MGT_002080
embedding 5488/8920 MGT_002083
embedding 5489/8920 MGT_002144
embedding 5490/8920 MGT_002150
embedding 5491/8920 MGT_002190
embedding 5492/8920 MGT_002193
embedding 5493/8920 MGT_002201
embedding 5494/8920 MGT_002204
embedding 5495/8920 MGT_002251
embedding 5496/8920 MGT_002258
embedding 5497/8920 MGT_002273
embedding 5498/8920 MGT_002278
embedding 5499/8920 MGT_002289
embedding 5500/8920 MGT_002308
embedding 5501/8920 MGT_002311
embedding 5502/8920 MGT_002331
embedding 5503/8920 MGT_002336
embedding 5504/8920 MGT_002348
embedding 5505/8920 MGT_002351
embedding 5506/8920 MGT_002359
embedding 5507/8920 MGT_002373
embedding 5508/8920 MGT_002394
embedding 5509/8920 MGT_002400
embedding 5510/8920 MGT_002410
embedding 5511/8920 MGT_002412
embedding 5512/8920 MGT_002414
embedding 5513/8920 MGT_002418
embedding 5514/8920 MGT_002426
embedding 5515/8920 MGT_002430
embedding 5516/8920 MGT_002450
embedding 5517/8920 MGT_002453
embedding 5518/8920 MGT_002455
embedding 5519/8920 MGT_002476
embedding 5520/8920 MGT_002490
embedding 5521/8920 MGT_002495
embedding 5522/8920 MGT_002505
embedding 5523/8920 MGT_002551
embedding 5524/8920 MGT_002565
embedding 5525/8920 MGT_002570
embedding 5526/8920 MGT_002578
embedding 5527/8920 MGT_002595
embedding 5528/8920 MGT_002599
embedding 5529/8920 MGT_002633
embedding 5530/8920 MGT_002659
embedding 5531/8920 MGT_002666
embedding 5532/8920 MGT_002688
embedding 5533/8920 MGT_002699
embedding 5534/8920 MGT_002710
embedding 5535/8920 MGT_002815
embedding 5536/8920 MGT_002831
embedding 5537/8920 MGT_002878
embedding 5538/8920 MGT_002880
embedding 5539/8920 MGT_002930
embedding 5540/8920 MGT_002944
embedding 5541/8920 MGT_002950
embedding 5542/8920 MGT_002979
embedding 5543/8920 MGT_002986
embedding 5544/8920 MGT_003001
embedding 5545/8920 MGT_003014
embedding 5546/8920 MGT_003020
embedding 5547/8920 MGT_003053
embedding 5548/8920 MGT_003059
embedding 5549/8920 MGT_003061
embedding 5550/8920 MGT_003080
embedding 5551/8920 MGT_003104
embedding 5552/8920 MGT_003105
embedding 5553/8920 MGT_003114
embedding 5554/8920 MGT_003151
embedding 5555/8920 MGT_003163
embedding 5556/8920 MGT_003188
embedding 5557/8920 MGT_003225
embedding 5558/8920 MGT_003233
embedding 5559/8920 MGT_003240
embedding 5560/8920 MGT_003260
embedding 5561/8920 MGT_003264
embedding 5562/8920 MGT_003305
embedding 5563/8920 MGT_003327
embedding 5564/8920 MGT_003334
embedding 5565/8920 MGT_003391
embedding 5566/8920 MGT_003395
embedding 5567/8920 MGT_003466
embedding 5568/8920 MGT_003476
embedding 5569/8920 MGT_003484
embedding 5570/8920 MGT_003533
embedding 5571/8920 MGT_003536
embedding 5572/8920 MGT_003537
embedding 5573/8920 MGT_003564
embedding 5574/8920 MGT_003570
embedding 5575/8920 MGT_003575
embedding 5576/8920 MGT_003584
